name,include,url,brand_identity,source,cb_id,cb_desc,logo_file,logo_url
cisco,2,http://www.cisco.com/,"A culture of empowerment, engagement, and innovation makes Cisco one of the most admired companies in the world and one of the best places to work. Our people are part of a global community that values inclusion and diversity in a highly connected workplace.                                                                                                                                                        Cisco is the worldwide leader in IT that helps companies seize the opportunities of tomorrow by proving that amazing things can happen when you connect the previously unconnected. At Cisco customers come first and an integral part of our DNA is creating long-lasting customer partnerships and working with them to identify their needs and provide solutions that support their success.                                                                                                                                     What is Cisco's mission statement? Shape the future of the Internet by creating unprecedented value and opportunity for our customers, employees, investors, and ecosystem partners.",BD,cisco,"Cognitive Security is a technology company focused on applying artificial intelligence techniques to detect advanced cyber threats. Their solution integrates a range of sophisticated technologies to identify and analyze key threats, both external and internal to a customer through advanced behavioral analysis of real-time data.",cisco.jpg,http://www.columbia.edu/~rtd2118/logos/cisco.jpg
comcast-corporation,2,http://corporate.comcast.com/,"Inspired by a rich heritage, Comcast NBCUniversal has the experience, creativity and leadership to shape the future of media and technology.    As we shape the future of media and technology, our 153,000 employees strive to earn the respect and trust of our customers, our shareholders and members of the communities we serve.    Comcast brings together the best in media and technology. We drive innovation to create the world's best entertainment and online experiences.",F500,comcast,"CMCSA is a type of publicly traded stocks of Comcast, a mass media and communications company that provides cable, entertainment, and communication products and services.     It is a class A common stock traded in NASDAQ. CMCSA offers voting rights of .1323 votes per share.",comcast-corporation.png,http://www.columbia.edu/~rtd2118/logos/comcast-corporation.png
deere--company,2,https://www.deere.com,"Living up to a legacy isn't always easy. Especially when that legacy encompasses more than 175 years of quality products, innovative solutions and honest value.  John Deere's heritage of achievement lives on in every employee, every product, and in every way we touch and enrich lives. It's a commitment that distinguishes us in the marketplace and drives us toward even higher levels of performance.",F500,deere-company,"John Deere (Deere & Company - NYSE: DE) is a world leader in providing advanced products and services for agriculture, forestry, construction, lawn and turf care, landscaping and irrigation. John Deere also provides financial services worldwide and manufactures and markets engines used in heavy equipment. Since it was founded in 1837, the company has extended its heritage of integrity, quality, commitment and innovation around the globe.",deere--company.jpg,http://www.columbia.edu/~rtd2118/logos/deere--company.jpg
dell,2,http://www.dell.com,"ll leads enabling standards and technologies through industry groups and strategic partners. We partner, rather than compete, with top industry technology suppliers and original development manufacturers. These partnerships give us a uniquely broad perspective on the computing landscape.    Since the first Dell PC was introduced in 1986, Dell has continued to shape the industry by breaking new ground and pioneering critical developments in home, small business and enterprise computing. We gather requirements directly through tens of thousands of daily customer interactions, organized events, social media venues and customer panels. Maintaining strong internal development capabilities, we spur innovation that delivers value to customers.    Dell's research and development efforts now span the globe, driven by some of the industry's foremost product designers and engineers. At the core of Dell's innovation approach; however, remains an unwavering commitment to deliver new and better solutions that directly address customer needs.",BD,dell,Dell is transforming computing and providing high quality solutions that empower people to do more all over the world.,dell.png,http://www.columbia.edu/~rtd2118/logos/dell.png
dicks-sporting,2,http://www.dickssportinggoods.com/,Dick's Sporting Goods is a brand that Is to be recognized by our customers as the #1 sports and fitness specialty apparel. Achieving success by aiming to serve and inspire both athletes and outdoor enthusiasts to achieve their personal best through the relentless improvement. We strive to leave a lasting impression and impact on local communities through activity and sports. We continue to build leading and lasting brands that help athletes to dream higher and do better.,BD,dicks-sporting-goods,"DICK'S Sporting Goods was founded in 1948 when an 18 year-old Dick Stack was working at an Army surplus store in Binghamton, New York. An avid fisherman, Dick was approached by the store owner to come up with a list of products needed to get into the fishing tackle business. After Dick presented his suggestions, the owner told him he was a dumb kid and had no idea what he was doing. Dick was upset and promptly quit. He went to his grandmother's house where he spent a lot of time as a kid and told her what had happened.  Dick's grandmother asked how much it would cost to build the store himself. Dick said it would cost $300. His grandmother then went to the cookie jar where she kept her life savings and gave him $300 and told him do it yourself. Dick used that money and his relentless work-ethic to open a bait-and-tackle shop in Binghamton. By 1958, he expanded his product line to include much of what you'll find at DICK'S Sporting Goods today.  Ed Stack, Dick's son, is the current CEO and Chairman of DICK'S Sporting Goods. He and his siblings bought the store from their father and are responsible for taking two stores and growing the chain to over 500 stores.  Dick's family continues to offer the finest quality products at competitive prices, backed by the best service anywhere. Like you, they have a real passion for sports.  Dick's Sporting Goods, Inc. is an authentic full-line sporting goods retailer offering a broad assortment of brand name sporting goods equipment, apparel and footwear in a specialty store environment. The Company owns and operates Golf Galaxy, LLC, a golf specialty retailer and eCommerce websites and catalog operations for both Dick's Sporting Goods and Golf Galaxy.",dicks-sporting.jpg,http://www.columbia.edu/~rtd2118/logos/dicks-sporting.jpg
disney,2,http://corporate.disney.in,"The mission of The Walt Disney Company is to be one of the world's leading producers and providers of entertainment and information. Using our portfolio of brands to differentiate our content, services and consumer products, we seek to develop the most creative, innovative and profitable entertainment experiences and related products in the world.    Disney's leadership team manages the world's largest media company and are the visionaries behind some of the most respected and beloved brands around the globe. Their strategic direction for The Walt Disney Company focuses on generating the best creative content possible, fostering innovation and utilizing the latest technology, while expanding into new markets around the world.    The Walt Disney Company, together with its subsidiaries and affiliates, is a leading diversified international family entertainment and media enterprise with the following business segments: media networks, parks and resorts, studio entertainment, consumer products and interactive media.",IB,the-walt-disney-company,"The Walt Disney Company, together with its subsidiaries and affiliates, is a leading diversified international family entertainment and media enterprise with the following business segments: media networks, parks and resorts, studio entertainment, consumer products and interactive media.",disney.png,http://www.columbia.edu/~rtd2118/logos/disney.png
dollar-general,2,http://www.dollargeneral.com/,"Dollar General is proud to be America's neighborhood general store. We make shopping easy and affordable with more than 12,500 convenient, easy-to-shop stores in 43 states delivering everyday low prices on name-brand products that are frequently used and replenished, such as food, snacks, health and beauty aids, as well as cleaning supplies, family apparel, housewares and seasonal items.    Through the Dollar General Literacy Foundation (DGLF), we support community literacy and education initiatives across America. At Dollar General, employees can develop their talents and grow their careers as we grow our business.",BD,dollar-general-corporation,"Dollar General Corporation is the nation's largest small-box discount retailer. They make shopping for everyday needs simpler and hassle-free by offering a carefully edited assortment of the most popular brands at low everyday prices in small, convenient locations. Dollar General ranks among the largest retailers of top-quality brands made by America's most-trusted manufacturers, such as Procter & Gamble, Kimberly Clark, Unilever, Kellogg's, General Mills and Nabisco.",dollar-general.png,http://www.columbia.edu/~rtd2118/logos/dollar-general.png
dow,2,http://www.dow.com/,"Dow combines the power of science and technology to passionately innovate what is essential to human progress. The Company is driving innovations that extract value from material, polymer, chemical and biological science to help address many of the world's most challenging problems, such as the need for fresh food, safer and more sustainable transportation, clean water, energy efficiency, more durable infrastructure, and increasing agricultural productivity. Dow's integrated, market-driven portfolio delivers a broad range of technology-based products and solutions in high-growth sectors such as packaging, infrastructure, transportation, consumer care, electronics, and agriculture.",BD,the-dow-chemical-company,"The Dow Chemical Company (Dow) is engaged in the manufacture and sale of chemicals, plastic materials, agricultural and services, and other specialized products and services. It delivers a range of products and services to customers in approximately 160 countries to growth sectors such as electronics, water, energy, coatings and agriculture. The Company operated 214 manufacturing sites in 37 countries. Dow operates in eight business segments: Electronic and Specialty materials, Coatings and Infrastructure, Health and Agricultural sciences, Performance systems, Performance products, Basic plastics, Basic chemicals, and Hydrocarbons and Energy. The Company is also engaged in the property and casualty insurance and reinsurance business primarily through its Liana Limited subsidiaries. In May 2010, OMNOVA Solutions Inc. acquired The Dow Chemical Company's hollow sphere plastic pigment (HPP) product line and terminated the RohmNova paper coatings joint venture.",dow.jpg,http://www.columbia.edu/~rtd2118/logos/dow.jpg
du-pont,2,http://www.dupont.com/,"DuPont is a science company dedicated to solving challenging global problems, while creating measurable and meaningful value for its customers, employees and shareholders. Our dynamic portfolio of products, materials and services meets the ever-changing market needs of diverse industries in more than 90 countries. We unite around a set of core values--safety and health, environmental stewardship, highest ethical behavior and respect for people--just as we have for two centuries.    We introduced our Innovation Delivery System to bring new products and patent applications to market. This system bridges our unrivaled market and supply chain expertise with our unparalleled science and engineering know-how. With it, we can move products from the lab to the market quickly, meeting urgent needs in agriculture, nutrition and health, bio-based industrials, electronics and communications, advanced materials, and safety and protection.    The new DuPont is built on a proud heritage and a collaborative ethic. We partner with like-minded companies to help supply Earth's burgeoning population with better, safer food; abundant and sustainable energy; and protection for what matters most--our planet and its inhabitants.    By combining conventional and new technologies, DuPont Pioneer is delivering solutions to help meet the needs of a growing population whose demand for agricultural seeds and products continues to increase. Pioneer knows the importance of maximizing farmland productivity and sustainability for today and tomorrow.    A demonstrated partner to farmers around the world, Pioneer is committed to increasing food production with high quality products and agronomic knowledge that maximizes agricultural productivity with the right product on the right acre. We are working on new agricultural seeds and using new technologies to help bring farmers the greatest value and ultimately benefit the entire food and energy value chain.    We are active participants in the communities in which we operate, supporting our global neighbors in a way that helps enhance the lives of local people and environment.    DuPont recognizes the importance of leveraging world-class science, community outreach, education partnerships, a strong culture of volunteerism and strategic giving to empower people and help meet our world's fundamental needs.     We focus on four key areas where innovative collaborations around the globe can have a significant, sustainable impact:    Addressing global challenges to meet peoples' need for food, energy and protection  Inspiring the next generation of scientists, engineers and innovators  Engaging our employees in their communities through volunteerism  Supporting communities to ensure prosperity and enhance quality of life  In line with our purpose--to apply science and engineering to solve some of the world's greatest challenges--we encourage all to learn about our community outreach, education programs, volunteer efforts and giving commitments. Join us in making a difference for people everywhere.",BD,dupont,"Founded in 1802, DuPont puts science to work by creating sustainable solutions essential to a better, safer, healthier life for people everywhere. Operating in more than 70 countries, DuPont offers a wide range of innovative products and services for markets including agriculture, nutrition, electronics, communications, safety and protection, home and construction, transportation and apparel.  For more than 200 years, DuPont has brought world-class science and engineering to the global marketplace through innovative products, materials and services. Their market-driven innovation introduces thousands of new products and patent applications every year, serving markets as diverse as agriculture, nutrition, electronics and communications, safety and protection, home and construction, transportation and apparel.",du-pont.jpg,http://www.columbia.edu/~rtd2118/logos/du-pont.jpg
electronic-arts,2,http://www2.ea.com/about,"Electronic Arts Inc. is a leading global interactive entertainment software company. EA delivers games, content and online services for Internet-connected consoles, personal computers, mobile phones and tablets. WHAT WE DO: In fiscal year 2016, EA posted GAAP net revenue of $4.4 billion. Headquartered in Redwood City, California, EA is recognized for a portfolio of critically acclaimed, high-quality blockbuster brands such as The Sims_, Madden NFL, EA SPORTS_ FIFA, Battlefield_, Dragon Age_ and Plants vs. Zombies_.",BD,electronicarts,"Electronic Arts (EA) is a global interactive entertainment software company that delivers games, content, and online services for internet-connected consoles, personal computers, mobile phones, and tablets. The company develops and publishes video games for various platforms, including PC, Xbox One, PlayStation 4, Xbox 360, PlayStation 3, Wii, iPhone, iPad, Android, and Windows Phone.    Some of its popular games include The Sims, Madden NFL, EA SPORTS FIFA, Battlefield, Dragon Age, Plants vs. Zombies, Need for Speed, Battlefield, and Mass Effect.    Electronic Arts was founded in 1982 and is based in Redwood City, California.",electronic-arts.jpg,http://www.columbia.edu/~rtd2118/logos/electronic-arts.jpg
espn,2,http://www.espn.com,"ESPN Mission Statement: To serve sports fans wherever sports are watched, listened to, discussed, debated, read about or played",BD,espn,"ESPN is a multinational and multimedia sports entertainment company that features a wide collection of multimedia sports assets. It features sports assets with over 50 business entities.  The company's sports media assets include ESPN on ABC; six domestic cable television networks, including ESPN, ESPN2 ESPN Classic, ESPNEWS, ESPN Deportes, and ESPNU; ESPN HD and ESPN2 HD; ESPN Regional Television; ESPN International which includes 31 international networks and syndication; ESPN Radio; ESPN.com; ESPN The Magazine; ESPN Enterprises; ESPN Zones; ESPN360.com, ESPN Mobile Properties; ESPN On Demand; ESPN Interactive; and ESPN PPV.  ESPN is 80 percent owned by ABC, Inc. and 20 percent by The Hearst Corporation.  ESPN was founded in 1979 and is based in Bristol, Connecticut.",espn.jpg,http://www.columbia.edu/~rtd2118/logos/espn.jpg
exxonmobil,2,http://corporate.exxonmobil.com/en,"ExxonMobil, the largest publicly traded international oil and gas company, uses technology and innovation to help meet the world's growing energy needs. We hold an industry-leading inventory of resources and are one of the world's largest integrated refiners, marketers of petroleum products and chemical manufacturers.We must continuously achieve superior financial and operating results while simultaneously adhering to high ethical standards.",BD,exxonmobil,"ExxonMobil is the world's largest publicly traded international oil and gas company. It holds an industry-leading inventory of global oil and gas resources. ExxonMobil is the world's largest refiner and marketer of petroleum products, and its chemical company ranks among the world's largest. It is also a technology company, applying science and innovation to find better, safer and cleaner ways to deliver the energy the world needs.  ExxonMobil was formed through the merging of [Exxon](http://www.crunchbase.com/company/exxon) and [Mobil](http://www.crunchbase.com/company/mobil), which were formerly known as Standard Oil of New Jersey and Standard Oil of New York, respectively. Both of these companies were descendants of the Standard Oil Company, which was dissembled in 1911 due to its monopolistic nature.   Since merging on November 30, 1999, ExxonMobil has grown to be the world's third largest company by revenue and the second largest publicly traded company by market capitalization. ExxonMobil owns 37 refineries in 21 countries and makes on an average 6.3 million barrels of refined oil per day.   ExxonMobil markets products all over the world under brand names such as [Exxon](http://www.crunchbase.com/company/exxon), [Mobil](http://www.crunchbase.com/company/mobil) and Esso. The company also owns several hundred subsidiaries in various locations that aid in the production and distribution of ExxonMobil products.",exxonmobil.png,http://www.columbia.edu/~rtd2118/logos/exxonmobil.png
