"name","include","url","brand_identity","source","cb_id","cb_desc","logo_file","logo_url"
"first-american-financial-corporation",0,"http://www.firstam.com/index.html","First American's sustainability practices are guided by our core values of integrity, commitment, service, leadership and teamwork. These values influence the way in which we conduct our business and engage with the communities where we live and work.  First American was built more than 125 years ago on a foundation of integrity and service. Our philosophy of providing our customers the respect they deserve and the services they need endures. It's a corporate culture we continue to bring to our work--and to our clients--every day.    No matter what the future holds, First American will continue to provide information, developed with insight and delivered with integrity. First American's sustainability practices are guided by our core values of integrity, commitment, service, leadership and teamwork. These values influence the way in which we conduct our business and engage with the communities where we live and work.  First American was built more than 125 years ago on a foundation of integrity and service. Our philosophy of providing our customers the respect they deserve and the services they need endures. It's a corporate culture we continue to bring to our work--and to our clients--every day.    No matter what the future holds, First American will continue to provide information, developed with insight and delivered with integrity.","F500","first-american","First American provides financial services through its Title Insurance and Services segment and its Specialty Insurance segment. The First American Family of Companies' core business lines include title insurance and closing/settlement services; title plant management services; title and other real property records and images; valuation products and services; home warranty products; property and casualty insurance; and banking, trust, and investment advisory services.","first-american-financial-corporation.jpeg","http://www.columbia.edu/~rtd2118/logos/first-american-financial-corporation.jpeg"
"first-data-corp",0,"https://www.firstdata.com/en_us/home.html","At First Data, we simplify the connections that make commerce possible. Every day, merchants, financial institutions and governments around the world rely on First Data to deliver the simple yet sophisticated solutions that help our customers thrive in the changing world of commerce and make the most of every transaction. At First Data, we simplify the connections that make commerce possible. Every day, merchants, financial institutions and governments around the world rely on First Data to deliver the simple yet sophisticated solutions that help our customers thrive in the changing world of commerce and make the most of every transaction.","BD","first-data-corporation","First Data Corporation, a global leader in electronic commerce and payment processing, is headquartered in Atlanta, Georgia. Around the world, every second of every day, First Data makes payment transactions secure, fast and easy for merchants, financial institutions and their customers. First Data leverages its vast product portfolio and expertise to drive customer revenue and profitability. Whether the choice of payment is by debit or credit card, gift card, check or mobile phone, online or at the checkout counter, First Data takes every opportunity to go beyond the transaction.   Serving more than 6 million merchants and over 4,000 financial institutions worldwide, First Data's product portfolio includes merchant transaction processing services; credit, debit, private-label, gift, payroll and other prepaid card issuing and processing; fraud protection and authentication solutions; electronic check acceptance services through TeleCheck; as well as Internet commerce and mobile payment solutions. The company's STAR  Network enables consumers to use their ATM / debit cards to obtain cash and make purchases quickly and securely throughout the United States. STAR is one of the nation's leading electronic funds transfer (EFT) networks, with more than 2 million retail and ATM locations.  Company Structure First Data Corporation is a global provider of electronic commerce and payment solutions for merchants, financial institutions, and card issuers with operations in 34 countries, serving approximately 6.2 million merchant locations. We were incorporated in Delaware in 1989 and were the subject of an initial public offering in connection with a spin-off from American Express in 1992. On September 24, 2007, we were acquired through a merger transaction with an entity controlled by affiliates of Kohlberg Kravis Roberts & Co. (KKR) that resulted in our equity becoming privately held.","first-data-corp.jpg","http://www.columbia.edu/~rtd2118/logos/first-data-corp.jpg"
"firstenergy-corp",0,"https://www.firstenergycorp.com/content/fecorp/about.html","We are a forward-thinking electric utility powered by a diverse team of employees committed to making customers' lives brighter, the environment better and our communities stronger.    FirstEnergy (NYSE: FE) is dedicated to safety, reliability and operational excellence. Headquartered in Akron, Ohio, FirstEnergy includes one of the nation's largest investor-owned electric systems, more than 24,000 miles of transmission lines that connect the Midwest and Mid-Atlantic regions, and a diverse generating fleet with a total capacity of nearly 17,000 megawatts. We are a forward-thinking electric utility powered by a diverse team of employees committed to making customers' lives brighter, the environment better and our communities stronger.    FirstEnergy (NYSE: FE) is dedicated to safety, reliability and operational excellence. Headquartered in Akron, Ohio, FirstEnergy includes one of the nation's largest investor-owned electric systems, more than 24,000 miles of transmission lines that connect the Midwest and Mid-Atlantic regions, and a diverse generating fleet with a total capacity of nearly 17,000 megawatts.","BD","firstenergy-corp","FirstEnergy is a diversified energy company headquartered in Akron, Ohio. Its subsidiaries and affiliates are involved in the generation, transmission and distribution of electricity, as well as energy management and other energy-related services. Its seven electric utility operating companies comprise the nation's fifth largest investor-owned electric system, serving 4.5 million customers within 36,100 square miles of Ohio, Pennsylvania and New Jersey; and its generation subsidiaries control more than 14,000 megawatts of capacity. Our Corporate Vision is to become a leading regional energy provider.","firstenergy-corp.jpg","http://www.columbia.edu/~rtd2118/logos/firstenergy-corp.jpg"
"fiserv-inc",0,"https://www.fiserv.com/about/awards.aspx","We're proud to spotlight a few of the distinctions and accolades we've received at the local, national and global level, along with some of the accolades our clients have received for their use of Fiserv technology solutions to deliver essential financial services experiences to their customers. We're proud to spotlight a few of the distinctions and accolades we've received at the local, national and global level, along with some of the accolades our clients have received for their use of Fiserv technology solutions to deliver essential financial services experiences to their customers.","BD","fiserv","Fiserv is a global organization with more than 13,000 clients and 21,000 associates worldwide and takes pride in its mission to enable clients to achieve best-in-class results. The company is highly regarded for its financial services technology and services innovation, including award-winning solutions for mobile and online banking, payments, risk management, data analytics and core account processing.  Fiserv is helping its clients push the boundaries of what's possible in financial services, delivering deep expertise and innovative solutions to help financial institutions, businesses and consumers move and manage money faster and with greater ease than ever before.","fiserv-inc.jpg","http://www.columbia.edu/~rtd2118/logos/fiserv-inc.jpg"
"florida-power-and-light",0,"https://www.fpl.com/","Florida Power & Light Company is the third-largest electric utility in the United States, serving more than 4.8 million customer accounts or more than 10 million people across nearly half of the state of Florida. FPL's typical 1,000-kWh residential customer bill is approximately 30 percent lower than the latest national average and, in 2015, was the lowest in Florida among reporting utilities for the sixth year in a row. FPL's service reliability is better than 99.98 percent, and its highly fuel-efficient power plant fleet is one of the cleanest among all utilities nationwide. The company received the top ranking in the southern U.S. among large electric providers, according to the J.D. Power 2016 Electric Utility Residential Customer Satisfaction StudySM, and was recognized in 2016 as one of the most trusted U.S. electric utilities by Market Strategies International. A leading Florida employer with approximately 8,800 employees, FPL is a subsidiary of Juno Beach, Fla.-based NextEra Energy, Inc. (NYSE: NEE), a clean energy company widely recognized for its efforts in sustainability, ethics and diversity, and has been ranked No. 1 in the electric and gas utilities industry in Fortune's 2016 list of ""World's Most Admired Companies."" NextEra Energy is also the parent company of NextEra Energy Resources, LLC, which, together with its affiliated entities, is the world's largest generator of renewable energy from the wind and sun. Florida Power & Light Company is the third-largest electric utility in the United States, serving more than 4.8 million customer accounts or more than 10 million people across nearly half of the state of Florida. FPL's typical 1,000-kWh residential customer bill is approximately 30 percent lower than the latest national average and, in 2015, was the lowest in Florida among reporting utilities for the sixth year in a row. FPL's service reliability is better than 99.98 percent, and its highly fuel-efficient power plant fleet is one of the cleanest among all utilities nationwide. The company received the top ranking in the southern U.S. among large electric providers, according to the J.D. Power 2016 Electric Utility Residential Customer Satisfaction StudySM, and was recognized in 2016 as one of the most trusted U.S. electric utilities by Market Strategies International. A leading Florida employer with approximately 8,800 employees, FPL is a subsidiary of Juno Beach, Fla.-based NextEra Energy, Inc. (NYSE: NEE), a clean energy company widely recognized for its efforts in sustainability, ethics and diversity, and has been ranked No. 1 in the electric and gas utilities industry in Fortune's 2016 list of ""World's Most Admired Companies."" NextEra Energy is also the parent company of NextEra Energy Resources, LLC, which, together with its affiliated entities, is the world's largest generator of renewable energy from the wind and sun.","BD","florida-power-and-light-company","Florida Power and Light Company is an electric utility, serving approximately 4.7 million customer accounts across the state of Florida.","florida-power-and-light.jpg","http://www.columbia.edu/~rtd2118/logos/florida-power-and-light.jpg"
"flowers-foods",0,"https://www.flowersfoods.com/","Flowers Foods (NYSE: FLO), headquartered in Thomasville, Ga., since its first bakery was opened by the Flowers family in 1919, is today one of the largest producers of packaged bakery foods in the United States. The company operates more than 40 highly efficient bakeries that produce a wide range of bakery food for retail and foodservice customers in the U.S    The company maintains some of the most efficient and technologically advanced bakeries in the country and has a team of outstanding employees and associates. Each bakery operates as a separate subsidiary of the company and has its own president, human resources director, and controller     Fresh breads, buns, rolls, snack cakes, and tortillas are available to approximately 80% of the U.S. population through the company's direct-store delivery (DSD) network. This network covers the Northeast, South, southern Midwest, Southwest, and California. Independent distributor partners are in supermarkets, convenience stores, and restaurants delivering and merchandising these fresh bakery foods every day. Flowers Foods (NYSE: FLO), headquartered in Thomasville, Ga., since its first bakery was opened by the Flowers family in 1919, is today one of the largest producers of packaged bakery foods in the United States. The company operates more than 40 highly efficient bakeries that produce a wide range of bakery food for retail and foodservice customers in the U.S    The company maintains some of the most efficient and technologically advanced bakeries in the country and has a team of outstanding employees and associates. Each bakery operates as a separate subsidiary of the company and has its own president, human resources director, and controller     Fresh breads, buns, rolls, snack cakes, and tortillas are available to approximately 80% of the U.S. population through the company's direct-store delivery (DSD) network. This network covers the Northeast, South, southern Midwest, Southwest, and California. Independent distributor partners are in supermarkets, convenience stores, and restaurants delivering and merchandising these fresh bakery foods every day.","BD","flowers-foods","Flowers Foods (NYSE: FLO), headquartered in Thomasville, Ga., is a leading producer and marketer of packaged bakery foods in the United States. The company operates 47 highly efficient bakeries that produce breads, buns, rolls, snack cakes, and pastries, which are distributed fresh to retail and foodservice customers in the East, South, and Southwest through a network of independent distributors, and frozen to national retail and foodservice customers.","flowers-foods.jpg","http://www.columbia.edu/~rtd2118/logos/flowers-foods.jpg"
"fluor",0,"http://www.fluor.com/pages/default.aspx","Fluor Delivers EPC Solutions for Clients around the World.    Fluor, a FORTUNE 500 company, delivers integrated engineering, procurement, fabrication, construction (EPFC), maintenance and project management solutions to governments and private sector Clients in diverse industries around the world. Fluor develops and implements innovative solutions for complex project issues. For over a century, Clients selected Fluor as their company of choice to complete challenging projects in remote parts of the world. Fluor Delivers EPC Solutions for Clients around the World.    Fluor, a FORTUNE 500 company, delivers integrated engineering, procurement, fabrication, construction (EPFC), maintenance and project management solutions to governments and private sector Clients in diverse industries around the world. Fluor develops and implements innovative solutions for complex project issues. For over a century, Clients selected Fluor as their company of choice to complete challenging projects in remote parts of the world.","BD","fluor-corporation","Fluor is a FORTUNE 500 company that delivers engineering, procurement, construction, maintenance (EPCM), and project management to governments and clients in diverse industries around the world. For nearly a century, clients have selected Fluor as their company of choice to complete challenging projects in remote parts of the world.","fluor.jpg","http://www.columbia.edu/~rtd2118/logos/fluor.jpg"
"fmc-technologies",0,"http://www.technipfmc.com","At TechnipFMC we have one overriding vision: to enhance the performance of the world's energy industry.  Our vision is supported by a relentless drive of every individual at TechnipFMC. We are united by one single purpose: to bring together the scope, know-how and determination to transform our clients' project economics. At TechnipFMC we have one overriding vision: to enhance the performance of the world's energy industry.  Our vision is supported by a relentless drive of every individual at TechnipFMC. We are united by one single purpose: to bring together the scope, know-how and determination to transform our clients' project economics.","F500","fmc-technologies","FMC Technologies is a leading global provider of technology solutions for the energy industry and other industrial markets. The Company designs, manufactures and services technologically sophisticated systems and products such as subsea production and processing systems, surface wellhead systems, high pressure fluid control equipment, measurement solutions, and marine loading systems for the oil and gas industry.","fmc-technologies.png","http://www.columbia.edu/~rtd2118/logos/fmc-technologies.png"
"folgers",0,"http://www.folgerscoffee.com/","When that enticing aroma hits the air, you know it's unmistakably Folgers Coffee. With so many ways to enjoy, it's no wonder The Best Part of Wakin' Up_ has always been Folgers in your cup. When that enticing aroma hits the air, you know it's unmistakably Folgers Coffee. With so many ways to enjoy, it's no wonder The Best Part of Wakin' Up_ has always been Folgers in your cup.","BD","folgers-coffee",NA,"folgers.jpg","http://www.columbia.edu/~rtd2118/logos/folgers.jpg"
"food-4-less",0,"https://www.food4less.com/","The Kroger Co. Family of Stores spans many states with store formats that include grocery and multi-department stores, discount, convenience stores and jewelry stores. We operate under nearly two dozen banners, all of which share the same belief in building strong local ties and brand loyalty with our customers. The business principles that made the first Kroger store successful in 1883  _ service, selection and value  _ continue to guide the company's operations today. From one tiny grocery store in Cincinnati more than a century ago, Barney Kroger laid the foundation for what today ranks as one of the largest companies in America. The Kroger Co. Family of Stores spans many states with store formats that include grocery and multi-department stores, discount, convenience stores and jewelry stores. We operate under nearly two dozen banners, all of which share the same belief in building strong local ties and brand loyalty with our customers. The business principles that made the first Kroger store successful in 1883  _ service, selection and value  _ continue to guide the company's operations today. From one tiny grocery store in Cincinnati more than a century ago, Barney Kroger laid the foundation for what today ranks as one of the largest companies in America.","BD","food-4-less",NA,"food-4-less.jpg","http://www.columbia.edu/~rtd2118/logos/food-4-less.jpg"
"foot-locker",0,"http://www.footlocker-inc.com","Foot Locker is a leading global athletic footwear and apparel retailer, which caters to the sneaker enthusiast - If it's at Foot Locker, it's Approved. Its stores offer the latest in athletically-inspired footwear and apparel, manufactured primarily by the leading athletic brands. Foot Locker provides the best selection of premium products for a wide variety of activities, including basketball, running, and training. Additionally, we operate 178 House of Hoops, primarily a shop-in-shop concept, which sells premier basketball-inspired footwear and apparel. Foot Locker's 1,835 stores are located in 23 countries including 1,015 in the United States, Puerto Rico, U.S. Virgin Islands, and Guam, 126 in Canada, 603 in Europe, and a combined 91 in Australia and New Zealand. The domestic stores have an average of 2,500 selling square feet and the international stores have an average of 1,500 selling square feet. Foot Locker is a leading global athletic footwear and apparel retailer, which caters to the sneaker enthusiast - If it's at Foot Locker, it's Approved. Its stores offer the latest in athletically-inspired footwear and apparel, manufactured primarily by the leading athletic brands. Foot Locker provides the best selection of premium products for a wide variety of activities, including basketball, running, and training. Additionally, we operate 178 House of Hoops, primarily a shop-in-shop concept, which sells premier basketball-inspired footwear and apparel. Foot Locker's 1,835 stores are located in 23 countries including 1,015 in the United States, Puerto Rico, U.S. Virgin Islands, and Guam, 126 in Canada, 603 in Europe, and a combined 91 in Australia and New Zealand. The domestic stores have an average of 2,500 selling square feet and the international stores have an average of 1,500 selling square feet.","BD","foot-locker","Foot Locker, Inc. is a global retailer of shoes and apparel, operating 3,473 primarily mall-based stores in the United States, Canada, Europe, Australia and New Zealand as of February 1, 2014. The Company operates in two segments: Athletic Stores and Direct-to-Customers. The Athletic Stores segment is an athletic footwear and apparel retailers whose formats include Foot Locker, Lady Foot Locker, Kids Foot Locker, Champs Sports, Footaction, SIX:02, as well as the retail stores of Runners Point Group, including Runners Point, Sidestep and Run2. The Direct-to-Customers segment includes Footlocker.com, Inc. and other affiliates, including Eastbay, Inc., CCS, and Tredex, which sells to customers through Internet Websites, mobile devices, and catalogs.","foot-locker.png","http://www.columbia.edu/~rtd2118/logos/foot-locker.png"
"fossil",0,"http://www.fossil-asia.com/en/in.html","We have this saying around our company: Greater Together. It's a testament to how much better we are when we work together.  We design experiences that make people feel something.  A little happier. A little more connected.  We care about the things that matter: our people, our customers, our communities and our planet. We have this saying around our company: Greater Together. It's a testament to how much better we are when we work together.  We design experiences that make people feel something.  A little happier. A little more connected.  We care about the things that matter: our people, our customers, our communities and our planet.","BD","fossil","Founded in 1984, the Fossil brand was the springboard for everything the company has become for more than a quarter of a century. Fossil prides itself on its commitment to American vintage inspiration. This commitment has allowed for a strong retail presence globally, with more than 400 retail locations, 4,000 wholesale locations and 13,000 employees worldwide.    Alongside the Fossil Brand, the company is constantly developing its multi-brand portfolio. Our diverse portfolio of world-class brands gives us a unique position in the global marketplace. And we're only getting bigger.    This global foundation has allowed for sustained growth which propelled Fossil into the S&P 500, marking its place among the 500 leading publicly traded companies in the United States.","fossil.jpg","http://www.columbia.edu/~rtd2118/logos/fossil.jpg"
"fox",0,"http://www.foxnews.com/","FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. A top five cable network, FNC has been the most-watched news channel in the country for more than 14 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre. FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. A top five cable network, FNC has been the most-watched news channel in the country for more than 14 years and according to a Suffolk University/USA Today poll, is the most trusted television news source in the country. Owned by 21st Century Fox, FNC is available in more than 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.","BD","fox",NA,"fox.png","http://www.columbia.edu/~rtd2118/logos/fox.png"
"franklin-templeton-investments",0,"https://www.franklintempleton.com/","Since 1947, our firm has been dedicated to delivering exceptional asset management for our institutional, retail, and high-net-worth clients. By bringing together multiple, world-class investment teams in a single firm, we're able to offer specialized expertise across a full range of asset classes, supported by the strength and resources of one of the world's largest asset managers. This has helped us become a trusted partner to financial advisors and investors across the globe.    Our multiple manager structure brings together specialized investment teams with distinct styles to offer clients a full range of investment capabilities. To give clients around the world access to our best products and ideas, our investment teams are supported by a global platform that includes rigorous compliance and active risk management. Since 1947, our firm has been dedicated to delivering exceptional asset management for our institutional, retail, and high-net-worth clients. By bringing together multiple, world-class investment teams in a single firm, we're able to offer specialized expertise across a full range of asset classes, supported by the strength and resources of one of the world's largest asset managers. This has helped us become a trusted partner to financial advisors and investors across the globe.    Our multiple manager structure brings together specialized investment teams with distinct styles to offer clients a full range of investment capabilities. To give clients around the world access to our best products and ideas, our investment teams are supported by a global platform that includes rigorous compliance and active risk management.","BD","franklin-templeton-investments","Franklin Resources, Inc. is a global investment management organization known as Franklin Templeton Investments. They have an extensive global presence, including offices in 35 countries and clients in more than 150. Their common stock is listed on the New York Stock Exchange under the ticker symbol BEN and is included in the Standard & Poor's 500:registered: Index.  Franklin Resources Inc. NYSE: BEN is an investment firm originally founded in New York in 1947 as Franklin Distributors, Inc. It is listed on the NYSE under the ticker BEN as in Benjamin Franklin, whom founder Rupert Johnson, Sr. admired. In 1973 the headquarters moved from New York to San Mateo, California.  The firm specializes in conservatively managed mutual funds. It offers products under the Franklin, Templeton, Mutual Series and Fiduciary brand names. Like other large investment companies, the firm offers a wide variety of funds but is traditionally best known for bond funds under the Franklin brand, international funds under the Templeton brand, and value funds under the Mutual Series brand.","franklin-templeton-investments.jpg","http://www.columbia.edu/~rtd2118/logos/franklin-templeton-investments.jpg"
"freddie-mac",0,"http://www.freddiemac.com/","Freddie Mac was chartered by Congress in 1970 with a public mission to stabilize the nation's residential mortgage markets and expand opportunities for homeownership and affordable rental housing. Our statutory mission is to provide liquidity, stability and affordability to the U.S. housing market.    We participate in the secondary mortgage market by purchasing mortgage loans and mortgage-related securities for investment and by issuing guaranteed mortgage-related securities, principally those we call PCs. The secondary mortgage market consists of institutions engaged in buying and selling mortgages in the form of whole loans (i.e., mortgages that have not been securitized) and mortgage-related securities. We do not lend money directly to homeowners. Freddie Mac was chartered by Congress in 1970 with a public mission to stabilize the nation's residential mortgage markets and expand opportunities for homeownership and affordable rental housing. Our statutory mission is to provide liquidity, stability and affordability to the U.S. housing market.    We participate in the secondary mortgage market by purchasing mortgage loans and mortgage-related securities for investment and by issuing guaranteed mortgage-related securities, principally those we call PCs. The secondary mortgage market consists of institutions engaged in buying and selling mortgages in the form of whole loans (i.e., mortgages that have not been securitized) and mortgage-related securities. We do not lend money directly to homeowners.","F500","freddie-mac","Freddie Mac provides liquidity, stability and affordability to the US housing market.  Freddie Mac buys mortgages on the secondary market, pools them, and sells them as mortgage-backed securities to investors in the open market. This secondary mortgage market activity increases the supply of capital available to financial institutions for mortgage lending purposes, reduces the cost of capital (interest rates) for residential real estate, and transfers the credit risk of mortgage lending in the US to large, well-capitalized investors worldwide.","freddie-mac.png","http://www.columbia.edu/~rtd2118/logos/freddie-mac.png"
"freeport-mcmoran",0,"http://www.fcx.com/","Freeport-McMoRan Inc. (FCX) is a natural resources company with headquarters in Phoenix, Arizona. FCX operates large, long-lived, geographically diverse assets with significant proven and probable reserves of copper, gold, and molybdenum. FCX is the world's largest publicly traded copper producer, the world's largest producer of molybdenum, and a significant gold producer.  Freeport-McMoRan commits to conduct all business:  in a fair and reasonable manner with high integrity utilizing best available data for decision making enabling accountability driving innovation and creativity fostering open and honest communications Freeport-McMoRan Inc. (FCX) is a natural resources company with headquarters in Phoenix, Arizona. FCX operates large, long-lived, geographically diverse assets with significant proven and probable reserves of copper, gold, and molybdenum. FCX is the world's largest publicly traded copper producer, the world's largest producer of molybdenum, and a significant gold producer.  Freeport-McMoRan commits to conduct all business:  in a fair and reasonable manner with high integrity utilizing best available data for decision making enabling accountability driving innovation and creativity fostering open and honest communications","BD","freeport-mcmoran-copper-gold","Freeport-McMoRan Copper & Gold Inc. (FCX) is an international mining company with headquarters in Phoenix, Arizona. FCX operates large, long-lived, geographically diverse assets with significant proven and probable reserves of copper, gold and molybdenum. FCX is the world's largest publicly traded copper producer and has a dynamic portfolio of operating, expansion and growth projects in the copper industry. FCX is also the world's largest producer of molybdenum and a significant gold producer.  FCX's portfolio of assets includes the Grasberg mining complex in Indonesia, one of the world's largest copper and gold mines in terms of recoverable reserves, significant mining operations in North and South America, and the Tenke Fungurume minerals district in the Democratic Republic of Congo. At December 31, 2012, FCX had proven and probable copper reserves of 116.5 billion pounds.","freeport-mcmoran.jpg","http://www.columbia.edu/~rtd2118/logos/freeport-mcmoran.jpg"
"frontier",0,"https://www.flyfrontier.com/","ABOUT US  LOW FARES DONE RIGHT  We are committed to delivering  Low Fares Done Right'. This is more than a tagline. It's our driving philosophy.    Why are low fares so important? We believe travel should be for everyone. Low fares allow people to travel more often, see new places, connect with family and loved ones and develop business opportunities.    We work harder than anyone in the airline industry to help you save money on your flights, but we know that low fares alone aren't enough. That's why we make a bigger commitment to our customers-- the  Done Right' promise. This means providing you a real choice  _ with options that allow you to customize your flight to match both your wants and your wallet. And we are committed to providing safe, on-time and reliable service while at the same time treating you with Rocky Mountain hospitality like only we can provide.    Headquartered in Denver, we currently serve more than 55 cities in the United States, Mexico, the Dominican Republic and Cuba on approximately 275 daily flights. Our commitment to you is supported by a team of approximately 3,000 hard-working, aviation professionals. We are the proud recipient of the Federal Aviation Administration's 2015 Diamond Award for maintenance excellence, and we were recently named the industry's most fuel-efficient airline by The International Council on Clean Transportation (ICCT) as a result of superior technology and operational efficiency.    We hope to see you soon on one of our flights. ABOUT US  LOW FARES DONE RIGHT  We are committed to delivering  Low Fares Done Right'. This is more than a tagline. It's our driving philosophy.    Why are low fares so important? We believe travel should be for everyone. Low fares allow people to travel more often, see new places, connect with family and loved ones and develop business opportunities.    We work harder than anyone in the airline industry to help you save money on your flights, but we know that low fares alone aren't enough. That's why we make a bigger commitment to our customers-- the  Done Right' promise. This means providing you a real choice  _ with options that allow you to customize your flight to match both your wants and your wallet. And we are committed to providing safe, on-time and reliable service while at the same time treating you with Rocky Mountain hospitality like only we can provide.    Headquartered in Denver, we currently serve more than 55 cities in the United States, Mexico, the Dominican Republic and Cuba on approximately 275 daily flights. Our commitment to you is supported by a team of approximately 3,000 hard-working, aviation professionals. We are the proud recipient of the Federal Aviation Administration's 2015 Diamond Award for maintenance excellence, and we were recently named the industry's most fuel-efficient airline by The International Council on Clean Transportation (ICCT) as a result of superior technology and operational efficiency.    We hope to see you soon on one of our flights.","BD","frontier","Frontier offers consulting and seed accelerator services to businesses. It operates as two divisions: Frontier Consulting and Frontier Seed Accelerator.    Frontier Consulting helps clients enter and grow businesses in the emerging markets in the Middle East and Southeast Asia. It has helped over 100 companies. Frontier Seed Accelerator invests in several early-stage technology companies and helps them with international growth, sales, and business development.    Frontier was founded in 2008 and is headquartered in Helsinki, Finland with offices in Abu Dhabi, Dubai, Riyadh, Singapore, Moscow, Adelaide, New York, and Stockholm.","frontier.png","http://www.columbia.edu/~rtd2118/logos/frontier.png"
"garmin",0,"https://www.garmin.com/en-US","We make products that are engineered on the inside for life on the outside. We do this, so our customers can make the most of the time they spend pursuing their passions.    With more than 11,500 associates in 60 offices around the world, we bring GPS navigation and wearable technology to the automotive, aviation, marine, outdoor and fitness markets. We think every day is an opportunity to innovate, and a chance to beat yesterday.    OUR MISSION    To be an enduring company by creating superior products for automotive, aviation, marine, outdoor, and sports that are an essential part of our customers' lives. We make products that are engineered on the inside for life on the outside. We do this, so our customers can make the most of the time they spend pursuing their passions.    With more than 11,500 associates in 60 offices around the world, we bring GPS navigation and wearable technology to the automotive, aviation, marine, outdoor and fitness markets. We think every day is an opportunity to innovate, and a chance to beat yesterday.    OUR MISSION    To be an enduring company by creating superior products for automotive, aviation, marine, outdoor, and sports that are an essential part of our customers' lives.","BD","garmin","Established in 1989, Garmin is a leading manufacturer of marine, aviation, and consumer technologies suitable to run on the Global Positioning System (GPS). It has delivered more than 100 million products, most of them enabled with GPS, which is far more than any other navigation provider.  Customers ranked high to Garmin products because they are easy to use and high in quality.","garmin.jpg","http://www.columbia.edu/~rtd2118/logos/garmin.jpg"
"gatorade",0,"https://www.gatorade.com/","Gatorade and GSSI continue to search for and study new and innovative ways to help athletes improve performance by facilitating proper hydration and nutrition. From the lab testing of athletes, to new flavor and delivery system development, to the publication and distribution of scientific research, the Gatorade Company and the GSSI perpetually strive to advance their collective mission of enabling athletes to always perform at their peak. Gatorade and GSSI continue to search for and study new and innovative ways to help athletes improve performance by facilitating proper hydration and nutrition. From the lab testing of athletes, to new flavor and delivery system development, to the publication and distribution of scientific research, the Gatorade Company and the GSSI perpetually strive to advance their collective mission of enabling athletes to always perform at their peak.","BD","gatorade","The Gatorade Company, a division of PepsiCo (NYSE: PEP), provides sports performance innovations designed to meet the needs of athletes at all competitive levels and across a broad range of sports. Backed by more than a 40 year history of studying the best athletes in the world and grounded in years of hydration and sports nutrition research at the Gatorade Sports Science Institute, Gatorade provides scientifically formulated products to meet the sports fueling needs of athletes in all phases of athletic activity. For more information and a full list of products, please visit Gatorade.com.","gatorade.png","http://www.columbia.edu/~rtd2118/logos/gatorade.png"
"geico",0,"https://www.geico.com/","GEICO provides car insurance to millions of drivers across the United States Berkshire Hathaway, Inc., led by legendary investment guru, Warren Buffett, is one of the largest public companies in the world with investments in various businesses, most notably the insurance industry. GEICO provides car insurance to millions of drivers across the United States Berkshire Hathaway, Inc., led by legendary investment guru, Warren Buffett, is one of the largest public companies in the world with investments in various businesses, most notably the insurance industry.","BD","geico","Geico is government employees' insurance company that provides affordable auto insurances. The insurance products of the company are for autos, homeowners, renters, condos, boats, and RVs. It offers its users with a mobile application that helps its users make payments, report claims, and ask questions. It allows its users to chat with insurance agents, request emergency roadside services, and get online digital ID cards.  Geico is a U.S.-based company that was founded in 1936 and the company was acquired by Berkshire Hathaway on January, 1996.","geico.png","http://www.columbia.edu/~rtd2118/logos/geico.png"
