name,include,url,brand_identity,source,cb_id,cb_desc,logo_file,logo_url
celanese-corporation,0,https://www.celanese.com/,"We're engineers, scientists, operators and product developers. We're innovators, advisers, designers and problem solvers. Most importantly, we're partners  _ in creating value for our customers with the solutions we offer and in improving the world through the actions of our colleagues.    Celanese is The Chemistry Inside Innovation_ and we aspire to be the first-choice chemistry solution source for our customers.    We know what you're thinking  _ that's a lot to promise and that's a lot to do. Well, we would agree with you, but we're up for the challenge and we owe it to our customers, shareholders, and employees to deliver on our promise. We're engineers, scientists, operators and product developers. We're innovators, advisers, designers and problem solvers. Most importantly, we're partners  _ in creating value for our customers with the solutions we offer and in improving the world through the actions of our colleagues.    Celanese is The Chemistry Inside Innovation_ and we aspire to be the first-choice chemistry solution source for our customers.    We know what you're thinking  _ that's a lot to promise and that's a lot to do. Well, we would agree with you, but we're up for the challenge and we owe it to our customers, shareholders, and employees to deliver on our promise.",F500,celanese,"Celanese {NYSE: CE} is a global technology and specialty materials company that engineers and manufactures a wide variety of products essential to everyday living.You can ""Be in Your Element"" at Celanese. We know its people who drive our innovation-focused growth strategy, and we know that the best people will thrive in a culture that both challenges and rewards performance financially and with new opportunities and innovation. Celanese is committed to research and development, will give you opportunities to work on interesting projects, and will challenge and reward your success.",celanese-corporation.png,http://www.columbia.edu/~rtd2118/logos/celanese-corporation.png
celgene,0,https://www.celgene.com/,"At Celgene, we seek to deliver truly innovative and life-changing drugs for our patients. Our vision as a company is to build a major global biopharmaceutical corporation while focusing on the discovery, the development, and the commercialization of products for the treatment of cancer and other severe, immune, inflammatory conditions. At Celgene, we seek to deliver truly innovative and life-changing drugs for our patients. Our vision as a company is to build a major global biopharmaceutical corporation while focusing on the discovery, the development, and the commercialization of products for the treatment of cancer and other severe, immune, inflammatory conditions.",BD,celgene,"Celgene Corporation is a global integrated biopharmaceutical company primarily engaged in the discovery, development and commercialization of innovative therapies designed to treat cancer and immune-inflammatory related diseases in patients with limited treatment options.   There are hundreds of clinical trials at major medical centers evaluating compounds from Celgene. Investigational compounds are being studied for patients with incurable hematological and solid tumor cancers, including multiple myeloma (MM), myelodysplastic syndromes (MDS), chronic lymphocytic leukemia (CLL), non-Hodgkin's lymphoma (NHL), pancreatic cancer, non-small lung cancer and melanoma.   In addition, several compounds are being evaluated as therapies for serious inflammatory diseases such as psoriasis and psoriatic arthritis.",celgene.jpg,http://www.columbia.edu/~rtd2118/logos/celgene.jpg
centene-corporation,0,http://www.centene.com/,"We are committed to improving the health of the community through health insurance solutions for the under-insured and uninsured, and through specialty services that align with our focus on whole health. Centene provides health plans through Medicaid, Medicare and the Health Insurance Marketplace and other Health Solutions through our specialty services companies.    At the heart of our business are the reasons behind what we do day-in and day-out. In addition to managing the healthcare of our members, we also manage our economic, social and environmental impacts, as well as our relationships in the workplace, the marketplace, the delivery chain, the community, the industry and the public policy realm. We are committed to improving the health of the community through health insurance solutions for the under-insured and uninsured, and through specialty services that align with our focus on whole health. Centene provides health plans through Medicaid, Medicare and the Health Insurance Marketplace and other Health Solutions through our specialty services companies.    At the heart of our business are the reasons behind what we do day-in and day-out. In addition to managing the healthcare of our members, we also manage our economic, social and environmental impacts, as well as our relationships in the workplace, the marketplace, the delivery chain, the community, the industry and the public policy realm.",BD,centene-corporation,"Founded as a single health plan in 1984, Centene Corporation (Centene) has established itself as a national leader in the healthcare services field. Today, through a comprehensive portfolio of innovative solutions, they remain deeply committed to delivering results for their stakeholders: state governments, members, providers, uninsured individuals and families, and other healthcare and commercial organizations.",centene-corporation.jpg,http://www.columbia.edu/~rtd2118/logos/centene-corporation.jpg
centerpoint-energy,0,http://www.centerpointenergy.com/en-us/,"CenterPoint Energy's primary businesses include: electric transmission and distribution, natural gas distribution, and natural gas sales and services. CenterPoint Energy is committed to our core values of safety, integrity, accountability, initiative, and respect for our customers, investors, employees and communities. We demonstrate our values through our ethics and compliance policies, workforce and supplier diversity programs, environmental and energy conservation initiatives, and our community relations activities. CenterPoint Energy's primary businesses include: electric transmission and distribution, natural gas distribution, and natural gas sales and services. CenterPoint Energy is committed to our core values of safety, integrity, accountability, initiative, and respect for our customers, investors, employees and communities. We demonstrate our values through our ethics and compliance policies, workforce and supplier diversity programs, environmental and energy conservation initiatives, and our community relations activities.",F500,centerpoint-energy,"CenterPoint Energy, Inc. is a domestic energy delivery company. The Company's business segments include Electric Transmission and Distribution, Natural Gas Distribution, Competitive Natural Gas Sales and Services, Interstate Pipelines, Field Services and Other Operations. The Company serves metered customers primarily in Arkansas, Louisiana, Minnesota, Mississippi, Oklahoma and Texas. The company also owns a 58.3% interest in a midstream partnership it jointly controls with OGE Energy Corp. with operations in natural gas and liquids-rich producing areas of Oklahoma, Texas, Arkansas and Louisiana.",centerpoint-energy.png,http://www.columbia.edu/~rtd2118/logos/centerpoint-energy.png
centurylink,0,http://www.centurylink.com/,"CenturyLink's vision is to improve lives, strengthen businesses and connect communities by delivering advanced technologies and solutions with honest and personal service.Through our products and services, we help strengthen businesses from Main Street to Wall Street to those competing in the global market, and we connect communities to information and services throughout the world. CenturyLink's vision is to improve lives, strengthen businesses and connect communities by delivering advanced technologies and solutions with honest and personal service.Through our products and services, we help strengthen businesses from Main Street to Wall Street to those competing in the global market, and we connect communities to information and services throughout the world.",BD,centurylink,"CenturyLink is the third largest telecommunications company in the United States. The company provides broadband, voice and wireless services to consumers and businesses across the country. It also offers advanced entertainment services under the CenturyLink    Prism    TV and DIRECTV brands. In addition, the company provides data, voice and managed services to business, government and wholesale customers in local, national and select international markets through its high-quality advanced fiber optic network and multiple data centers. CenturyLink is recognized as a leader in the network services market by key technology industry analyst firms. CenturyLink's customers range from Fortune 500 companies in some of the country's largest cities to families living in rural America. Headquartered in Monroe, La., CenturyLink is an S&P 500 company and is included among the Fortune 500 list of America's largest corporations.",centurylink.jpg,http://www.columbia.edu/~rtd2118/logos/centurylink.jpg
cerner-corp,0,https://www.cerner.com,"At Cerner, we're continuously building on our foundation of intelligent solutions for the health care industry. Our technologies connect people and systems at more than 25,000 facilities worldwide, and our wide range of services support the clinical, financial and operational needs of organizations of every size.    Together with our clients, we are creating a future where the health care system works to improve the well-being of individuals and communities. By designing leading-edge health information technology, we offer strategies that empower organizations to know, manage and engage their populations. Our applications are developed with clinicians in mind so they can focus on people, not technology. And providers can manage their day-to-day revenue functions with our integrated clinical and financial systems. These helpful tools are designed to work for today and think for tomorrow.    From the beginning, we have innovated at the intersection of health care and information technology. Our mission remains to contribute to the systemic improvement of health care delivery and the health of communities.    Health care is too important to stay the same._ At Cerner, we're continuously building on our foundation of intelligent solutions for the health care industry. Our technologies connect people and systems at more than 25,000 facilities worldwide, and our wide range of services support the clinical, financial and operational needs of organizations of every size.    Together with our clients, we are creating a future where the health care system works to improve the well-being of individuals and communities. By designing leading-edge health information technology, we offer strategies that empower organizations to know, manage and engage their populations. Our applications are developed with clinicians in mind so they can focus on people, not technology. And providers can manage their day-to-day revenue functions with our integrated clinical and financial systems. These helpful tools are designed to work for today and think for tomorrow.    From the beginning, we have innovated at the intersection of health care and information technology. Our mission remains to contribute to the systemic improvement of health care delivery and the health of communities.    Health care is too important to stay the same._",BD,cerner-corporation,"Cerner Corporation is a supplier of healthcare information technology solutions, services, devices and hardware. Cerner solutions optimize processes for healthcare organizations. These solutions are licensed by 9,300 facilities globally, including more than 2,650 hospitals; 3,750 physician practices 40,000 physicians; 500 ambulatory facilities, such as laboratories, ambulatory centers, cardiac facilities, radiology clinics and surgery centers; 800 home health facilities; 40 employer sites and 1,600 retail pharmacies. It operates in two segments: domestic, which includes revenue contributions and expenditures associated with business activity in the United States, and global, which includes revenue contributions and expenditures linked to business activity in Argentina, Aruba, Canada, Cayman Islands, Chile, Puerto Rico, Saudi Arabia, Singapore, Spain and the United Arab Emirates. On May 23, 2011, it acquired Resource Systems, Inc. On October 17, 2011, it acquired Clairvia, Inc.",cerner-corp.jpg,http://www.columbia.edu/~rtd2118/logos/cerner-corp.jpg
ch-robinson,0,https://www.chrobinson.com/,"It's your job to make products your customers love. It's our job to connect the world. Our people think in terms of free trade zones and shipping schedules, but they're also consumers who know what it takes for every item on a store shelf to get there. We see both sides of the story. We see things differently. Our people, processes, and technology improve the world's transportation and supply chains, delivering exceptional value to our customers and suppliers. It's your job to make products your customers love. It's our job to connect the world. Our people think in terms of free trade zones and shipping schedules, but they're also consumers who know what it takes for every item on a store shelf to get there. We see both sides of the story. We see things differently. Our people, processes, and technology improve the world's transportation and supply chains, delivering exceptional value to our customers and suppliers.",BD,c-h-robinson,"C.H. Robinson Worldwide, Inc. (C.H. Robinson) is a third party logistics company. The Company provides freight transportation services and logistics solutions to companies of all sizes, in a range of industries. The Company operates through a network of 276 offices, which the Company calls branches, in North America, Europe, Asia, South America, and Australia. The Company has developed global transportation and distribution networks to provide transportation and supply chain services worldwide. In addition to transportation, the Company provides sourcing services (Sourcing). The Company's Sourcing business is primarily the buying, selling, and marketing of fresh produce. The Company supplies fresh produce through its network of independent produce growers and suppliers. The Company's customers include grocery retailers and restaurants, produce wholesalers, and foodservice distributors.",ch-robinson.jpg,http://www.columbia.edu/~rtd2118/logos/ch-robinson.jpg
ch2m-hill-companies,0,https://www.ch2m.com/,"Many clients, many places, many skills. Through building trusted relationships, we partner with governments, communities, businesses and organizations all over the world.    We are dedicated to tackling our clients' toughest infrastructure and natural resource challenges with optimism and imagination. Explore all our capabilities, see our projects and connect with us, so together, we can turn challenge into opportunity.    Consistently leading the way in the latest sustainable, economical and  _smart  technologies, whether designing infrastructure, master plans for campuses or entire regions, office buildings, labs or manufacturing plants.    Employing a highly trained and engaged workforce, proven technology and strategy, knowledge and experience in operations and facilities management, so clients can focus on what they do best.    Bringing design to life with a sharp focus on cost estimating, schedule compliance, financial performance, change management, and safety and risk management. Many clients, many places, many skills. Through building trusted relationships, we partner with governments, communities, businesses and organizations all over the world.    We are dedicated to tackling our clients' toughest infrastructure and natural resource challenges with optimism and imagination. Explore all our capabilities, see our projects and connect with us, so together, we can turn challenge into opportunity.    Consistently leading the way in the latest sustainable, economical and  _smart  technologies, whether designing infrastructure, master plans for campuses or entire regions, office buildings, labs or manufacturing plants.    Employing a highly trained and engaged workforce, proven technology and strategy, knowledge and experience in operations and facilities management, so clients can focus on what they do best.    Bringing design to life with a sharp focus on cost estimating, schedule compliance, financial performance, change management, and safety and risk management.",F500,ch2m-hill,"CH2M Hill is a global engineering services company that offers a diverse range of environmental and engineering consulting services in the U.S. and internationally. The company provides consulting, design, construction, and operations services for corporations and federal, state, and local governments.  CH2M Hill is based in Englewood, Colorado.",ch2m-hill-companies.png,http://www.columbia.edu/~rtd2118/logos/ch2m-hill-companies.png
charles-schwab,0,https://www.schwab.com/,"Our belief in the power of investing is a perspective that's influenced our company from the beginning and creates a powerful bond between us and the investors, employers and advisors we serve.  We are the champions of investors and those who serve them. We exist to help people achieve better financial outcomes for themselves and their families.Putting clients at the heart of the experience has enabled us to create products, services and platforms that have shaped our industry and helped clients meet their financial goals. Our belief in the power of investing is a perspective that's influenced our company from the beginning and creates a powerful bond between us and the investors, employers and advisors we serve.  We are the champions of investors and those who serve them. We exist to help people achieve better financial outcomes for themselves and their families.Putting clients at the heart of the experience has enabled us to create products, services and platforms that have shaped our industry and helped clients meet their financial goals.",BD,charles-schwab,"From day one, Chuck Schwab knew investing could be different     that investors deserved better prices, better access and better service. And for the past four decades, the firm that bears his name has been doing just that.  They pioneered discount brokerage. They created an innovative and convenient way to invest through a supermarket of no-load, no-transaction-fee mutual funds. They led the way in online investing. They helped thousands of independent advisors serve their clients. And they disrupted the 401(k) industry with a plan offer designed to lower costs, simplify investing and help workers better prepare for retirement.  A lot has changed in 40 years, but a lot has stayed the same. Charles Schwab is still striving to champion every client's goals with passion and integrity. They're still breaking down barriers     and occasionally tilting at windmills     to discover a better way to invest.  Charles Schwab focuses on the needs of individual investors, whether they're serving them directly, through an employer-sponsored retirement or equity plan, or through independent investment advisors.  Seeing through clients' eyes has always been the Schwab way. Today, approximately 14,000 employees share a passion for helping millions of investors achieve their financial goals. By working together and listening thoughtfully to their clients, they've been able to make investing more accessible, affordable and understandable.",charles-schwab.png,http://www.columbia.edu/~rtd2118/logos/charles-schwab.png
charter-communications,0,https://www.charter.com/,"Charter Communications is America's fastest growing TV, internet and voice company. We're committed to integrating the highest quality service with superior entertainment and communications products. Charter is at the intersection of technology and entertainment, facilitating essential communications that connect 24 million residential and business customers in 41 states. Our commitment to serving customers and exceeding their expectations is the bedrock of Charter's business strategy and it's the philosophy that guides our 90,000 employees.    Superior, reliable, consistent services that deliver value  _ that's our focus. Over the years, Charter has invested billions of dollars in infrastructure improvements, unleashing the power of an advanced, two-way, fully interactive fiber network. By moving to this all-digital network, today's Charter customers enjoy the most HD TV channels, more On Demand choices and the fastest internet speeds. Charter Communications is America's fastest growing TV, internet and voice company. We're committed to integrating the highest quality service with superior entertainment and communications products. Charter is at the intersection of technology and entertainment, facilitating essential communications that connect 24 million residential and business customers in 41 states. Our commitment to serving customers and exceeding their expectations is the bedrock of Charter's business strategy and it's the philosophy that guides our 90,000 employees.    Superior, reliable, consistent services that deliver value  _ that's our focus. Over the years, Charter has invested billions of dollars in infrastructure improvements, unleashing the power of an advanced, two-way, fully interactive fiber network. By moving to this all-digital network, today's Charter customers enjoy the most HD TV channels, more On Demand choices and the fastest internet speeds.",F500,charter-communications,"Charter, founded in 1993, created a customer service-oriented company that has grown and evolved on many levels over the past two decades. Charter's growth was achieved through acquisitions of cable properties and the subsequent increase of customers in those communities, as well as development and launch of new products and services. Charter became a publicly-traded company on NASDAQ in 1999 and has been a Fortune 500 company since 2001.  A leading broadband communications company and the fourth-largest cable operator in the United States, Charter today employs approximately 23,000 and provides services to more than 6 million customers in 28 states. Headquartered in Stamford, CT, the company is focused on integrating the highest-quality service with clearly superior entertainment and communications products. Over the years, billions have been invested in the communities Charter serves through infrastructure upgrades to deliver video, high-speed Internet and phone service to homes and businesses.",charter-communications.png,http://www.columbia.edu/~rtd2118/logos/charter-communications.png
