name,area,frac,r,g,b
bacardi,1178,0.048231247952833275,205.5339558573856,19.89813242784132,36.38624787775555
bacardi,635,0.025999017359973797,70.30866141732065,68.083464566929,65.28346456693058
bacardi,309,0.012651490337373075,125.6116504854371,12.699029126214896,19.744336569580184
bacardi,472,0.019325253848673438,129.07203389830434,124.44279661016985,122.37711864406805
bacardi,19360,0.7926629544710121,254.85397727273548,254.8242252066079,254.81916322312964
bacardi,1976,0.08090402882410744,18.238866396767804,13.155364372466494,10.731275303646157
bacardi,494,0.02022600720602686,206.78340080971677,192.81781376518188,192.51012145748996
baker-hughes,5040,0.123046875,1.7152777777641859,118.73154761905077,189.91706349206387
baker-hughes,27633,0.6746337890625,254.0558390330159,254.20888068610748,254.3577244599129
baker-hughes,7323,0.1787841796875,1.4414857298682762,1.441485729882288,1.4414857299187531
baker-hughes,964,0.02353515625,133.40456431535213,144.07053941908785,153.5238589211623
ball-corp,16984,0.5016540642722117,3.3402614225333025,172.639189825706,205.3992581252905
ball-corp,16872,0.4983459357277883,251.6595542911512,253.83469653863187,254.2943930772841
bank-of-america,11267,0.1527190414226849,6.107038253289971,104.18336735600771,177.62660868020996
bank-of-america,3256,0.0441335935805682,227.29852579852607,25.660012285006047,55.3492014741951
bank-of-america,59253,0.8031473649967469,253.7409920172656,253.8907059558349,254.29780770594652
barnes-noble,2761,0.11766460686128276,67.25715320536528,93.47736327418227,69.28576602679468
barnes-noble,885,0.037715746857021094,175.8937853107349,178.752542372882,161.44293785310668
barnes-noble,19377,0.8257830811847432,254.52175259328624,254.55958094649003,254.48929142797294
barnes-noble,442,0.018836565096952907,117.06787330316791,132.4954751131226,114.94570135746572
baxalta-incorporated,13789,0.8163035756571158,254.1997969395971,254.53694974255146,254.81521502646723
baxalta-incorporated,865,0.05120767227089747,43.37919075144529,144.20693641618422,208.34219653179255
baxalta-incorporated,688,0.040729339332228276,155.1787790697672,195.23110465116318,230.40843023255826
baxalta-incorporated,1550,0.09175941273975846,1.8748387096782153,76.01741935484131,179.42774193548212
baxter-international,23239,0.32109153713298794,37.06428848060608,41.116184000993286,105.60437196091216
baxter-international,49136,0.6789084628670121,253.75366330189016,253.77130820575664,254.06982660369547
bbt,7074,0.23388989915688543,138.38931297709524,5.568278201851797,39.28866270852262
bbt,838,0.02770705901801951,119.21957040572781,3.694822225952521e-13,7.582338902147029
bbt,22333,0.7384030418250951,253.62790489409335,252.29306407556834,252.78739981194096
bcg,22945,0.10152025980691462,27.818348224061623,127.92538679453313,93.27304423617255
bcg,203069,0.8984797401930854,253.97033028187306,254.424924533065,254.26744604046485
becton-dickinson-and-company,2789,0.10274830533451224,241.2144137683756,106.49193259233233,35.624238078158555
becton-dickinson-and-company,2742,0.10101679929266136,5.702771699479911,87.9266958424563,156.7888402625818
becton-dickinson-and-company,21613,0.7962348953728264,253.76504881320557,253.48517096191398,253.5489288853866
bed-bath-and-beyond,48440,0.3479135243841126,41.98340214700397,55.81564822455937,146.59170107344846
bed-bath-and-beyond,90790,0.6520864756158874,253.09225685649977,253.2223042184776,254.0337812533976
berkshire-hathaway,5667,0.10951994434137291,49.94529733545755,53.07358390682239,148.9338274219071
berkshire-hathaway,46077,0.8904800556586271,252.50061852985908,252.5286151442084,253.60555157669876
best-buy,10416,0.2886917960088692,240.99711981567276,230.30222734255278,22.37259984636617
best-buy,18011,0.49919623059866963,254.30659041694562,254.3065904169522,254.30659041693178
best-buy,7653,0.21211197339246118,7.541879001667979,7.301973082430123,2.5045080360441148
big-lots,4181,0.0598611210537619,247.04066012915757,146.85290600334955,58.480507055721745
big-lots,41518,0.5944305247333381,254.16701189852108,254.0381762126441,253.9355701142229
big-lots,22848,0.3271243467678431,0.5891106443351362,0.5891106441757756,0.5891106443016838
big-lots,1298,0.01858400744505691,129.86979969183375,129.86979969183434,129.86979969183383
biogen-idec-inc,4139,0.062139682920970454,38.64049287268773,94.51316743174124,178.20584682290777
biogen-idec-inc,62469,0.9378603170790295,253.47164193441031,253.7996606316677,254.3988058076851
black-and-decker,2711,0.0409863328495404,252.015492438211,115.91958686831262,22.91626706012849
black-and-decker,44230,0.668692549588776,254.49477730051586,254.3730047479781,254.31053583545122
black-and-decker,17245,0.26071903725205614,1.32658741668493,1.326587416709316,1.3265874166685592
black-and-decker,1958,0.02960208030962748,170.91879468845778,166.21705822267637,163.8432073544432
blackrock,57316,0.7518824609733701,254.3203119548223,254.3203119548223,254.3203119548223
blackrock,17710,0.23232323232323232,1.5307735742968305,1.5307735742968305,1.5307735742968305
blackrock,1204,0.015794306703397612,135.92524916943614,135.92524916943614,135.92524916943614
blackstone,23010,0.3930108628817381,251.2810951760182,251.2810951760182,251.2810951760182
blackstone,35538,0.606989137118262,1.9146828746771263,1.9146828746771263,1.9146828746771263
bmw,6368,0.09067995728017088,0.5529208542670858,153.85694095477453,217.97660175879955
bmw,41868,0.5961979352082591,253.63014712918226,253.87725709365483,253.9987102321748
bmw,20047,0.2854681381274475,0.8367336759320096,0.836733675795216,0.8367336758851707
bmw,1942,0.027653969384122463,133.0401647785792,139.01647785787912,142.36972193614724
bnsf-railway,7321,0.09380485617272087,32.6869280153324,28.923371124161974,29.841551700617003
bnsf-railway,16393,0.21004548657825614,245.16037333007756,132.73921795887867,42.6056853535473
bnsf-railway,54331,0.696149657249023,254.74097660638745,254.2112606062783,253.83565551899576
boeing,7657,0.11313534278959811,49.79600365677092,119.23390361759172,189.15645814287257
boeing,57699,0.8525265957446808,254.76039446089032,254.80644378584023,254.85519679716822
boeing,2324,0.03433806146572104,175.34552495697224,180.86876075731286,188.84036144578073
bond-street,4234,0.06935298935298935,65.1332073689307,153.82120925838763,233.90741615493624
bond-street,51966,0.8512039312039312,254.30441057612236,254.47548397025713,254.62313820577634
bond-street,4088,0.06696150696150696,6.525440313126097,6.525440313090769,6.5254403131346805
bond-street,762,0.012481572481572481,133.90944881889772,133.9094488188967,133.90944881889655
booking,7696,0.1291491861050512,2.929054054049317,54.21790540541332,128.6204521829414
booking,4234,0.07105218996475919,11.765470004719191,171.24468587623568,235.11076995748698
booking,968,0.016244336298036583,-3.0127011996228248e-12,34.45971074379858,121.01136363636533
booking,46692,0.7835542876321531,253.53949284677245,253.99049087640992,254.39038807503124
booz-allen-hamilton-holding-corp,42172,0.9015156373586438,254.2249359764705,254.2220430617594,254.2296310347899
booz-allen-hamilton-holding-corp,3535,0.07556809679557067,3.435926449781391,3.4591230551715455,3.548514851469662
booz-allen-hamilton-holding-corp,1072,0.022916265845785502,127.9160447761215,127.88526119402874,128.46455223880787
borgwarner-inc,44882,0.3166278659611993,34.8677866404193,66.4547034444488,129.62198654246146
borgwarner-inc,96868,0.6833721340388007,253.91365569631068,254.07018829733687,254.3836148160124
boston-scientific-corp,9702,0.1651544812324453,34.43990929701823,83.61760461759187,132.64203257062476
boston-scientific-corp,49043,0.8348455187675546,253.03156413755934,253.2686010235787,253.72738209328608
bristol-myers-squibb,8708,0.11629273504273505,20.370119430416707,106.85335323841883,166.7203720716508
bristol-myers-squibb,66172,0.8837072649572649,252.85699389470665,253.60569425136293,254.13779241974808
broadcom,4833,0.06777070420955213,225.93378853714026,20.698944754814562,52.610386923251326
broadcom,58738,0.8236531396359761,254.73723994690522,254.60242091998623,254.61985426812714
broadcom,6623,0.09287096502790476,1.4813528612599214,1.4813528612156404,1.4813528612604614
broadcom,1120,0.015705191126567014,176.25803571428662,138.74107142857122,142.98482142857148
budweiser,14711,0.2943141805377721,198.4323295493092,35.714499354239024,51.77601794571561
budweiser,35273,0.7056858194622279,254.4381538286998,253.263147449906,253.14750659140446
buick,747,0.034028790087463553,149.3212851405627,153.2423025435063,158.95180722891598
buick,704,0.03206997084548105,80.70880681817928,84.97869318181634,100.18323863636459
buick,18760,0.8545918367346939,254.65964818763737,254.69546908315354,254.74077825159958
buick,924,0.042091836734693876,32.36255411255428,22.82900432900672,24.77813852813526
buick,817,0.03721756559766764,202.50183598531243,206.4724602203186,211.2631578947366
burberry,3332,0.04656688049417914,39.8565426170299,36.10924369748503,37.098739495805745
burberry,64808,0.9057342110044303,254.5064189606139,254.49851870142083,254.5064189606336
burberry,1784,0.024932567467471665,4.589125560527975,2.2584080717438724,2.876121076235478
burberry,1629,0.022766341033918912,155.82320441988998,154.55248618784762,155.1903007980369
burger-king,6530,0.0985125064116103,253.88116385911127,182.81669218989106,63.29004594180107
burger-king,6009,0.09065262649729958,3.8861707438634028,102.67898152770523,179.41171575969443
burger-king,11344,0.1711371933741665,235.9034732016927,25.708921015564044,31.47417136811788
burger-king,42403,0.6396976737169237,254.34903190810277,253.75327217420363,253.67315991797466
burlington-stores,10043,0.14901035639039734,237.09509110823586,21.110425171791576,86.33476052969931
burlington-stores,57355,0.8509896436096026,254.85833841862237,253.48571179499137,253.82093976111503
cabelas-inc,5921,0.14972437161786276,243.8890390136808,203.09491639925653,74.13241006587671
cabelas-inc,587,0.01484347342335508,42.35945485519659,38.7734241908,41.999999999999574
